Log Start: [17:13:54]
(15)Showing 11 candidates ([Indoor_Racquet_Sports_Facility_Individual]) conclusionWordList - [Indoor_Racquet_Sports_Facility_Individual]
(15)Showing 11 candidates ([Indoor_Team_Court_Facility_Individual]) conclusionWordList - [Indoor_Team_Court_Facility_Individual]
(15)Showing 11 candidates ([Indoor_Racquet_Sports_Facility_Individual]) conclusionWordList - [Indoor_Racquet_Sports_Facility_Individual]
(15)Showing 11 candidates ([Carpet_Flooring_Individual]) conclusionWordList - [Carpet_Flooring_Individual]
(15) Common words Cosine similarity:<indoor><[indoor, recreation, facility]> = «50,00%»
(15)Showing 11 candidates ([Indoor_Team_Court_Facility_Individual]) conclusionWordList - [Indoor_Team_Court_Facility_Individual]
(15)conclusionWordString: <p id="conclusion_15">indoor (exact match not found) Candidates:</p><select name="conclusion15" id="conclusion15"><option class="level4" value="Indoor_Recreation_Facility_Individual">Indoor Recreation Facility (33,33%)</option><option class="level4" value="Indoor_Water_Recreation_Facility_Individual">Indoor Water Recreation Facility (33,33%)</option><option class="level4" value="Indoor_Racquet_Sports_Facility_Individual">Indoor Racquet Sports Facility (33,33%)</option><option class="level4" value="Indoor_Team_Court_Facility_Individual">Indoor Team Court Facility (33,33%)</option><option class="level4" value="Indoor_System_Building_Individual">Indoor System Building (33,33%)</option><option class="level3" value="Carpet_Flooring_Individual">Carpet Flooring (50,00%)</option></select>
(15)conviction:2.2500-gain:-0.4000-lift:2.6667-laplace:0.9231-ps:0.1250-total Support:0.2000-confidence:0.6667
(15) Finish: Premise <energi> Conclusion <indoor>
(16) Start: Premise <indoor> Conclusion <energi>
(16) Keyword already processed:indoorInserting concept related - Indoor_Recreation_Facility_Individual
(16) Keyword already processed:indoorInserting concept related - Indoor_Water_Recreation_Facility_Individual
(16) Keyword already processed:indoorInserting concept related - Indoor_Racquet_Sports_Facility_Individual
(16) Keyword already processed:indoorInserting concept related - Indoor_Team_Court_Facility_Individual
(16) Keyword already processed:indoorInserting concept related - Indoor_System_Building_Individual
(16) Keyword already processed:indoorInserting concept related - Carpet_Flooring_Individual
(16) Keyword already processed:energiInserting concept related - Monitoring_And_Control_Equipment_Individual
(16) Keyword already processed:energiInserting concept related - Lamp_Individual
(16)conviction:3.5000-gain:-0.3000-lift:2.6667-laplace:0.9600-ps:0.1250-total Support:0.2000-confidence:0.8000
(16) Finish: Premise <indoor> Conclusion <energi>
(17) Start: Premise <energi> Conclusion <heat>
(17) Keyword already processed:energiInserting concept related - Monitoring_And_Control_Equipment_Individual
(17) Keyword already processed:energiInserting concept related - Lamp_Individual
ngram0:heat;
keywordList»[heating]«ngramsList»heat«equalKeys:1
Added: heating
Added (for heat): <fireplace water heater>
Added (for heat): <heat measuring instrument>
Added (for heat): <heating optimizer>
Added (for heat): <supply water heater>
Added (for heat): <storage heater>
Added (for heat): <cable heating trace>
Added (for heat): <pipe heating tape>
Added (for heat): <heat pump>
Added (for heat): <heat-strengthened glass>
Added (for heat): <fuel-fired unit heater>
Added (for heat): <heating cable>
Added (for heat): <fuel-fired heater>
Added (for heat): <low heat cement>
Added (for heat): <thermodynamic water heater>
Added (for heat): <instantaneous water heater>
Added (for heat): <supplied liquids heater>
Added (for heat): <complete heating system>
Added (for heat): <heating controller>
Added (for heat): <rotary heat exchanger>
Added (for heat): <heat pipe>
Added (for heat): <fuel-fired radiant heater>
Added (for heat): <water-source heat pump>
Added (for heat): <firebox heating boiler>
Added (for heat): <fuel-fired domestic heater>
Added (for heat): <tubular heat exchanger>
Added (for heat): <combined heating unit>
Added (for heat): <central heat generator>
Added (for heat): <heat exchanger>
Added (for heat): <fuel-fired duct heater>
Added (for heat): <heating>
Added (for heat): <heating sheet>
Added (for heat): <storage water heater>
Added (for heat): <air-source heat pump>
Added (for heat): <steam heat generator>
Added (for heat): <fuel-fired air heater>
Added (for heat): <heating programmer>
Added (for heat): <unit heater>
Added (for heat): <heating economizer>
Added (for heat): <rooftop heat pump>
Added (for heat): <plate heat exchanger>
Added (for heat): <heat wheel>
(17)Showing 41 candidates ([Fireplace_And_Stove_Individual]) conclusionWordList - [Fireplace_And_Stove_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Heat_Measuring_Instrument_Individual]) conclusionWordList - [Heat_Measuring_Instrument_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Monitoring_And_Control_Of_Internal_Climate_Individual]) conclusionWordList - [Monitoring_And_Control_Of_Internal_Climate_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «50,00%»
(17)Showing 41 candidates ([Supply_Water_Heater_Individual]) conclusionWordList - [Supply_Water_Heater_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «50,00%»
(17)Showing 41 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(17)Showing 41 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(17)Showing 41 candidates ([Heat_Pump_Individual]) conclusionWordList - [Heat_Pump_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «50,00%»
(17)Showing 41 candidates ([Glass_Glazing_Individual]) conclusionWordList - [Glass_Glazing_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «50,00%»
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17)Showing 41 candidates ([Binding_Agent_Individual]) conclusionWordList - [Binding_Agent_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Supply_Water_Heater_Individual]) conclusionWordList - [Supply_Water_Heater_Individual]
(17)Showing 41 candidates ([Supply_Water_Heater_Individual]) conclusionWordList - [Supply_Water_Heater_Individual]
(17)Showing 41 candidates ([Heater_For_Supplied_Liquids_Individual]) conclusionWordList - [Heater_For_Supplied_Liquids_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Complete_Heating_System_Individual]) conclusionWordList - [Complete_Heating_System_Individual]
(17)Showing 41 candidates ([Monitoring_And_Control_Of_Internal_Climate_Individual]) conclusionWordList - [Monitoring_And_Control_Of_Internal_Climate_Individual]
(17)Showing 41 candidates ([Solar_Collector_Individual]) conclusionWordList - [Solar_Collector_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Energy_Recovery_Equipment_Individual]) conclusionWordList - [Energy_Recovery_Equipment_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «50,00%»
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17)Showing 41 candidates ([Heat_Pump_Individual]) conclusionWordList - [Heat_Pump_Individual]
(17)Showing 41 candidates ([Central_Heat_Generator_Individual]) conclusionWordList - [Central_Heat_Generator_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «33,33%»
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17)Showing 41 candidates ([Solar_Collector_Individual]) conclusionWordList - [Solar_Collector_Individual]
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17)Showing 41 candidates ([Central_Heat_Generator_Individual]) conclusionWordList - [Central_Heat_Generator_Individual]
(17)Showing 41 candidates ([Solar_Collector_Individual, Energy_Recovery_Equipment_Individual]) conclusionWordList - [Solar_Collector_Individual, Energy_Recovery_Equipment_Individual]
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17)Showing 41 candidates ([Complete_Heating_System_Individual]) conclusionWordList - [Complete_Heating_System_Individual]
(17)Showing 41 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(17)Showing 41 candidates ([Supply_Water_Heater_Individual]) conclusionWordList - [Supply_Water_Heater_Individual]
(17)Showing 41 candidates ([Heat_Pump_Individual]) conclusionWordList - [Heat_Pump_Individual]
(17)Showing 41 candidates ([Central_Heat_Generator_Individual]) conclusionWordList - [Central_Heat_Generator_Individual]
(17)Showing 41 candidates ([Non-Electric_Local_Heating_Unit_Individual]) conclusionWordList - [Non-Electric_Local_Heating_Unit_Individual]
(17)Showing 41 candidates ([Monitoring_And_Control_Of_Internal_Climate_Individual]) conclusionWordList - [Monitoring_And_Control_Of_Internal_Climate_Individual]
(17)Showing 41 candidates ([Water_Heated_And_Cooled_Terminal_Heating_And_Cooling_Unit_Individual]) conclusionWordList - [Water_Heated_And_Cooled_Terminal_Heating_And_Cooling_Unit_Individual]
(17) Common words Cosine similarity:<heat><[fireplace, water, heater]> = «50,00%»
(17)Showing 41 candidates ([Monitoring_And_Control_Of_Internal_Climate_Individual]) conclusionWordList - [Monitoring_And_Control_Of_Internal_Climate_Individual]
(17)Showing 41 candidates ([Heat_Pump_Individual]) conclusionWordList - [Heat_Pump_Individual]
(17)Showing 41 candidates ([Solar_Collector_Individual]) conclusionWordList - [Solar_Collector_Individual]
(17)Showing 41 candidates ([Energy_Recovery_Equipment_Individual]) conclusionWordList - [Energy_Recovery_Equipment_Individual]
(17)conclusionWordString: <p id="conclusion_17">heat</p><select name="conclusion17"><option class="level0" value="Complete_Heating_System_Individual">Complete Heating System (100%)</option><option class="level4" value="Fireplace_And_Stove_Individual">Fireplace And Stove (33,33%)</option><option class="level4" value="Heat_Measuring_Instrument_Individual">Heat Measuring Instrument (33,33%)</option><option class="level3" value="Monitoring_And_Control_Of_Internal_Climate_Individual">Monitoring And Control Of Internal Climate (50,00%)</option><option class="level4" value="Supply_Water_Heater_Individual">Supply Water Heater (33,33%)</option><option class="level3" value="Independent_Electric_Heating_Unit_Individual">Independent Electric Heating Unit (50,00%)</option><option class="level3" value="Heat_Pump_Individual">Heat Pump (50,00%)</option><option class="level3" value="Glass_Glazing_Individual">Glass Glazing (50,00%)</option><option class="level4" value="Non-Electric_Local_Heating_Unit_Individual">Non-Electric Local Heating Unit (33,33%)</option><option class="level4" value="Binding_Agent_Individual">Binding Agent (33,33%)</option><option class="level4" value="Heater_For_Supplied_Liquids_Individual">Heater For Supplied Liquids (33,33%)</option><option class="level4" value="Solar_Collector_Individual">Solar Collector (33,33%)</option><option class="level3" value="Energy_Recovery_Equipment_Individual">Energy Recovery Equipment (50,00%)</option><option class="level4" value="Central_Heat_Generator_Individual">Central Heat Generator (33,33%)</option><option class="level3" value="Water_Heated_And_Cooled_Terminal_Heating_And_Cooling_Unit_Individual">Water Heated And Cooled Terminal Heating And Cooling Unit (50,00%)</option></select>
(17)conviction:2.2500-gain:-0.4000-lift:2.6667-laplace:0.9231-ps:0.1250-total Support:0.2000-confidence:0.6667
(17) Finish: Premise <energi> Conclusion <heat>
(18) Start: Premise <heat> Conclusion <energi>
(18) Keyword already processed:heatInserting concept related - Complete_Heating_System_Individual
(18) Keyword already processed:heatInserting concept related - Fireplace_And_Stove_Individual
(18) Keyword already processed:heatInserting concept related - Heat_Measuring_Instrument_Individual
(18) Keyword already processed:heatInserting concept related - Monitoring_And_Control_Of_Internal_Climate_Individual
(18) Keyword already processed:heatInserting concept related - Supply_Water_Heater_Individual
(18) Keyword already processed:heatInserting concept related - Independent_Electric_Heating_Unit_Individual
(18) Keyword already processed:heatInserting concept related - Heat_Pump_Individual
(18) Keyword already processed:heatInserting concept related - Glass_Glazing_Individual
(18) Keyword already processed:heatInserting concept related - Non-Electric_Local_Heating_Unit_Individual
(18) Keyword already processed:heatInserting concept related - Binding_Agent_Individual
(18) Keyword already processed:heatInserting concept related - Heater_For_Supplied_Liquids_Individual
(18) Keyword already processed:heatInserting concept related - Solar_Collector_Individual
(18) Keyword already processed:heatInserting concept related - Energy_Recovery_Equipment_Individual
(18) Keyword already processed:heatInserting concept related - Central_Heat_Generator_Individual
(18) Keyword already processed:heatInserting concept related - Water_Heated_And_Cooled_Terminal_Heating_And_Cooling_Unit_Individual
(18) Keyword already processed:energiInserting concept related - Monitoring_And_Control_Equipment_Individual
(18) Keyword already processed:energiInserting concept related - Lamp_Individual
(18)conviction:3.5000-gain:-0.3000-lift:2.6667-laplace:0.9600-ps:0.1250-total Support:0.2000-confidence:0.8000
(18) Finish: Premise <heat> Conclusion <energi>
(19) Start: Premise <energi> Conclusion <energi_consumpt>
(19) Keyword already processed:energiInserting concept related - Monitoring_And_Control_Equipment_Individual
(19) Keyword already processed:energiInserting concept related - Lamp_Individual
ngram0:energi;ngram1:consumpt;
keywordList»[energi, consumption]«ngramsList»energi«equalKeys:1
keywordList»[energi, consumption]«ngramsList»consumpt«equalKeys:2
Added: energi consumption
Added (for energi): <energi consumption>
Added (for energi): <energi efficient light>
Added (for consumpt): <energi consumption>
Added (for consumpt): <consumption>
(19)Bigram (energi_consumpt) ngramslist{energi_consumpt=[energi consumption, consumption, energi efficient light]}
(19)Gets arrayLists for keyword=energi_consumpt/1
(19)Showing 3 candidates ([Monitoring_And_Control_Equipment_Individual]) conclusionWordList - [Monitoring_And_Control_Equipment_Individual]
(19)Showing 3 candidates ([Electrical_Energy_Recording_Device_Individual]) conclusionWordList - [Electrical_Energy_Recording_Device_Individual]
(19) Common words Cosine similarity:<energi_consumpt><[energi, consumption]> = «50,00%»
(19)Showing 3 candidates ([Lamp_Individual]) conclusionWordList - [Lamp_Individual]
(19) Common words Cosine similarity:<energi_consumpt><[energi, consumption]> = «16,67%»
(19)conclusionWordString: <p id="conclusion_19">energi_consumpt</p><select name="conclusion19"><option class="level0" value="Monitoring_And_Control_Equipment_Individual">Monitoring And Control Equipment (100%)</option><option class="level3" value="Electrical_Energy_Recording_Device_Individual">Electrical Energy Recording Device (50,00%)</option><option class="level5" value="Lamp_Individual">Lamp (16,67%)</option></select>
(19)conviction:4.5000-gain:-0.3500-lift:3.3333-laplace:0.9615-ps:0.1750-total Support:0.2500-confidence:0.8333
(19) Finish: Premise <energi> Conclusion <energi_consumpt>
(20) Start: Premise <energi_consumpt> Conclusion <energi>
(20) Keyword already processed:energi_consumptInserting concept related - Monitoring_And_Control_Equipment_Individual
(20) Keyword already processed:energi_consumptInserting concept related - Electrical_Energy_Recording_Device_Individual
(20) Keyword already processed:energi_consumptInserting concept related - Lamp_Individual
(20) Keyword already processed:energiInserting concept related - Monitoring_And_Control_Equipment_Individual
(20) Keyword already processed:energiInserting concept related - Lamp_Individual
(20)conviction:8888.0000-gain:-0.2500-lift:3.3333-laplace:1.0000-ps:0.1750-total Support:0.2500-confidence:1.0000
(20) Finish: Premise <energi_consumpt> Conclusion <energi>
(21) Start: Premise <energi> Conclusion <electr>
(21) Keyword already processed:energiInserting concept related - Monitoring_And_Control_Equipment_Individual
(21) Keyword already processed:energiInserting concept related - Lamp_Individual
ngram0:electr;
Added (for electr): <electricity distribution>
Added (for electr): <electricity transformation equipment>
Added (for electr): <electrical engineer>
Added (for electr): <electronic control>
Added (for electr): <electric telescoping platform>
Added (for electr): <electrical identification>
Added (for electr): <electronic air cleaner>
Added (for electr): <electronics test engineer>
Added (for electr): <electricity generation unit>
Added (for electr): <electromagnetic shielding door>
Added (for electr): <electrical distribution engineer>
Added (for electr): <electric trolley hoist>
Added (for electr): <electronic key system>
Added (for electr): <electrical network engineer>
Added (for electr): <electric radiator>
Added (for electr): <electromagnetic shielded room>
Added (for electr): <electric power product>
Added (for electr): <electro-panel coating>
Added (for electr): <electronics research facility>
Added (for electr): <electric-resistance furnace>
Added (for electr): <electric convector>
Added (for electr): <electrical generator>
Added (for electr): <electric fixed hoist>
Added (for electr): <electric control>
Added (for electr): <electromagnetic shielding window>
Added (for electr): <railway electrification equipment>
Added (for electr): <electrical meter>
Added (for electr): <electric motor>
Added (for electr): <electrical energy engineer>
Added (for electr): <electric dumbwaiter>
Added (for electr): <electricity generation equipment>
Added (for electr): <electronics engineer>
Added (for electr): <electronic switchgear>
Added (for electr): <electric traction elevator>
Added (for electr): <electrical insulation>
Added (for electr): <electromagnetic door holder>
Added (for electr): <electronic water treatment>
Added (for electr): <electricity usage meter>
(21)Showing 38 candidates ([Distribution_Device_Individual]) conclusionWordList - [Distribution_Device_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Generation_And_Transformation_Equipment_Individual]) conclusionWordList - [Generation_And_Transformation_Equipment_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Engineer_Individual, Electrical_And_Electronics_Engineer_Individual]) conclusionWordList - [Engineer_Individual, Electrical_And_Electronics_Engineer_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21) Common words Cosine similarity:<electr><[electricity, transformation, equipment]> = «50,00%»
(21)Showing 38 candidates ([Plant_And_Service_Control_Individual]) conclusionWordList - [Plant_And_Service_Control_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Telescoping_Platform_Individual]) conclusionWordList - [Telescoping_Platform_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Network_Identification_Product_Individual]) conclusionWordList - [Network_Identification_Product_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Supply_Air_Treatment_Individual]) conclusionWordList - [Supply_Air_Treatment_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Electrical_And_Electronics_Engineer_Individual]) conclusionWordList - [Electrical_And_Electronics_Engineer_Individual]
(21)Showing 38 candidates ([Electrical_Generator_Individual]) conclusionWordList - [Electrical_Generator_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Special_Function_Door_Individual]) conclusionWordList - [Special_Function_Door_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Electrical_And_Electronics_Engineer_Individual]) conclusionWordList - [Electrical_And_Electronics_Engineer_Individual]
(21)Showing 38 candidates ([Hoist_And_Crane_Individual]) conclusionWordList - [Hoist_And_Crane_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Access_Control_Individual]) conclusionWordList - [Access_Control_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Electrical_And_Electronics_Engineer_Individual]) conclusionWordList - [Electrical_And_Electronics_Engineer_Individual]
(21)Showing 38 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Controlled_Environment_Room_Individual]) conclusionWordList - [Controlled_Environment_Room_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Electric_Power_And_Lighting_Product_Individual]) conclusionWordList - [Electric_Power_And_Lighting_Product_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Inorganic_Metal_Treatment_Individual]) conclusionWordList - [Inorganic_Metal_Treatment_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Research_Facility_Individual]) conclusionWordList - [Research_Facility_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Central_Heat_Generator_Individual]) conclusionWordList - [Central_Heat_Generator_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Independent_Electric_Heating_Unit_Individual]) conclusionWordList - [Independent_Electric_Heating_Unit_Individual]
(21)Showing 38 candidates ([Electrical_Generator_Individual]) conclusionWordList - [Electrical_Generator_Individual]
(21)Showing 38 candidates ([Hoist_And_Crane_Individual]) conclusionWordList - [Hoist_And_Crane_Individual]
(21)Showing 38 candidates ([Electric_Control_Individual, Plant_And_Service_Control_Individual]) conclusionWordList - [Electric_Control_Individual, Plant_And_Service_Control_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Special_Purpose_Window_Individual]) conclusionWordList - [Special_Purpose_Window_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Railway_Individual]) conclusionWordList - [Railway_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Electrical_Meter_Individual]) conclusionWordList - [Electrical_Meter_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Electric_Motor_Individual]) conclusionWordList - [Electric_Motor_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Electrical_And_Electronics_Engineer_Individual]) conclusionWordList - [Electrical_And_Electronics_Engineer_Individual]
(21)Showing 38 candidates ([Dumbwaiter_Individual]) conclusionWordList - [Dumbwaiter_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Generation_And_Transformation_Equipment_Individual]) conclusionWordList - [Generation_And_Transformation_Equipment_Individual]
(21)Showing 38 candidates ([Electrical_And_Electronics_Engineer_Individual]) conclusionWordList - [Electrical_And_Electronics_Engineer_Individual]
(21)Showing 38 candidates ([Switchgear_Individual]) conclusionWordList - [Switchgear_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Elevator_Individual]) conclusionWordList - [Elevator_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Power_Distribution_Individual]) conclusionWordList - [Power_Distribution_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «50,00%»
(21)Showing 38 candidates ([Hardware_For_Doors_Individual]) conclusionWordList - [Hardware_For_Doors_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Water_Treatment_Individual]) conclusionWordList - [Water_Treatment_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)Showing 38 candidates ([Electrical_Energy_Recording_Device_Individual]) conclusionWordList - [Electrical_Energy_Recording_Device_Individual]
(21) Common words Cosine similarity:<electr><[electricity, distribution]> = «33,33%»
(21)conclusionWordString: <p id="conclusion_21">electr (exact match not found) Candidates:</p><select name="conclusion21" id="conclusion21"><option class="level3" value="Distribution_Device_Individual">Distribution Device (50,00%)</option><option class="level4" value="Generation_And_Transformation_Equipment_Individual">Generation And Transformation Equipment (33,33%)</option><option class="level3" value="Engineer_Individual">Engineer (50,00%)</option><option class="level3" value="Electrical_And_Electronics_Engineer_Individual">Electrical And Electronics Engineer (50,00%)</option><option class="level3" value="Plant_And_Service_Control_Individual">Plant And Service Control (50,00%)</option><option class="level4" value="Telescoping_Platform_Individual">Telescoping Platform (33,33%)</option><option class="level3" value="Network_Identification_Product_Individual">Network Identification Product (50,00%)</option><option class="level4" value="Supply_Air_Treatment_Individual">Supply Air Treatment (33,33%)</option><option class="level4" value="Electrical_Generator_Individual">Electrical Generator (33,33%)</option><option class="level4" value="Special_Function_Door_Individual">Special Function Door (33,33%)</option><option class="level4" value="Hoist_And_Crane_Individual">Hoist And Crane (33,33%)</option><option class="level4" value="Access_Control_Individual">Access Control (33,33%)</option><option class="level3" value="Independent_Electric_Heating_Unit_Individual">Independent Electric Heating Unit (50,00%)</option><option class="level4" value="Controlled_Environment_Room_Individual">Controlled Environment Room (33,33%)</option><option class="level4" value="Electric_Power_And_Lighting_Product_Individual">Electric Power And Lighting Product (33,33%)</option><option class="level3" value="Inorganic_Metal_Treatment_Individual">Inorganic Metal Treatment (50,00%)</option><option class="level4" value="Research_Facility_Individual">Research Facility (33,33%)</option><option class="level3" value="Central_Heat_Generator_Individual">Central Heat Generator (50,00%)</option><option class="level3" value="Electric_Control_Individual">Electric Control (50,00%)</option><option class="level4" value="Special_Purpose_Window_Individual">Special Purpose Window (33,33%)</option><option class="level4" value="Railway_Individual">Railway (33,33%)</option><option class="level3" value="Electrical_Meter_Individual">Electrical Meter (50,00%)</option><option class="level3" value="Electric_Motor_Individual">Electric Motor (50,00%)</option><option class="level3" value="Dumbwaiter_Individual">Dumbwaiter (50,00%)</option><option class="level3" value="Switchgear_Individual">Switchgear (50,00%)</option><option class="level4" value="Elevator_Individual">Elevator (33,33%)</option><option class="level3" value="Power_Distribution_Individual">Power Distribution (50,00%)</option><option class="level4" value="Hardware_For_Doors_Individual">Hardware For Doors (33,33%)</option><option class="level4" value="Water_Treatment_Individual">Water Treatment (33,33%)</option><option class="level4" value="Electrical_Energy_Recording_Device_Individual">Electrical Energy Recording Device (33,33%)</option></select>
(21)conviction:4.5000-gain:-0.3500-lift:3.3333-laplace:0.9615-ps:0.1750-total Support:0.2500-confidence:0.8333
(21) Finish: Premise <energi> Conclusion <electr>
(22) Start: Premise <electr> Conclusion <energi>
(22) Keyword already processed:electrInserting concept related - Distribution_Device_Individual
(22) Keyword already processed:electrInserting concept related - Generation_And_Transformation_Equipment_Individual
(22) Keyword already processed:electrInserting concept related - Engineer_Individual
(22) Keyword already processed:electrInserting concept related - Electrical_And_Electronics_Engineer_Individual
(22) Keyword already processed:electrInserting concept related - Plant_And_Service_Control_Individual
(22) Keyword already processed:electrInserting concept related - Telescoping_Platform_Individual
(22) Keyword already processed:electrInserting concept related - Network_Identification_Product_Individual
(22) Keyword already processed:electrInserting concept related - Supply_Air_Treatment_Individual
(22) Keyword already processed:electrInserting concept related - Electrical_Generator_Individual
(22) Keyword already processed:electrInserting concept related - Special_Function_Door_Individual
(22) Keyword already processed:electrInserting concept related - Hoist_And_Crane_Individual
(22) Keyword already processed:electrInserting concept related - Access_Control_Individual
(22) Keyword already processed:electrInserting concept related - Independent_Electric_Heating_Unit_Individual
(22) Keyword already processed:electrInserting concept related - Controlled_Environment_Room_Individual
(22) Keyword already processed:electrInserting concept related - Electric_Power_And_Lighting_Product_Individual
(22) Keyword already processed:electrInserting concept related - Inorganic_Metal_Treatment_Individual
(22) Keyword already processed:electrInserting concept related - Research_Facility_Individual
(22) Keyword already processed:electrInserting concept related - Central_Heat_Generator_Individual
(22) Keyword already processed:electrInserting concept related - Electric_Control_Individual
(22) Keyword already processed:electrInserting concept related - Special_Purpose_Window_Individual
(22) Keyword already processed:electrInserting concept related - Railway_Individual
(22) Keyword already processed:electrInserting concept related - Electrical_Meter_Individual
(22) Keyword already processed:electrInserting concept related - Electric_Motor_Individual
(22) Keyword already processed:electrInserting concept related - Dumbwaiter_Individual
